
05/13/12,9,14,17,22,27
03/20/12,4,5,17,27,32
07/05/12,7,20,29,31,36
05/12/12,4,6,11,16,26
03/19/12,8,12,20,23,26
07/04/12,1,6,10,15,36
05/11/12,21,32,33,34,36
03/18/12,6,10,16,28,29
07/03/12,2,5,21,26,35
05/10/12,14,16,26,32,34
03/17/12,10,14,23,28,29
07/02/12,20,23,27,28,36
05/09/12,3,11,12,26,33
03/16/12,1,11,18,19,27
07/01/12,12,19,21,23,31
05/08/12,3,21,23,25,36
03/15/12,5,9,24,29,34
06/30/12,13,16,22,25,30
05/07/12,9,20,28,31,33
03/14/12,10,12,13,14,25
06/29/12,1,3,19,26,29
05/06/12,13,30,33,34,35
03/13/12,5,6,11,28,35
06/28/12,5,7,18,21,24
05/05/12,7,14,16,21,36
03/12/12,6,7,12,30,36
06/27/12,10,14,23,31,34
05/04/12,2,4,7,13,30
03/11/12,9,14,16,21,29
06/26/12,9,23,24,26,29
05/03/12,8,16,22,29,34
03/10/12,11,13,23,31,34
06/25/12,1,5,7,8,24
05/02/12,5,17,20,24,26
03/09/12,3,8,11,33,34
06/24/12,2,14,27,30,35
05/01/12,4,14,19,24,30
03/08/12,16,27,28,34,35
06/23/12,3,8,18,30,34
04/30/12,13,19,24,28,36
03/07/12,1,9,27,29,36
06/22/12,4,10,13,21,30
04/29/12,14,17,20,23,31
03/06/12,1,16,19,32,33
06/21/12,1,4,16,21,22
04/28/12,1,12,13,20,34
03/05/12,7,11,20,27,28
06/20/12,2,16,17,28,31
04/27/12,3,10,16,24,33
03/04/12,10,12,18,24,35
06/19/12,13,15,22,27,28
04/26/12,3,5,8,24,31
03/03/12,1,3,7,13,17
06/18/12,21,22,26,29,32
04/25/12,1,10,11,12,16
03/02/12,4,6,7,18,28
06/17/12,2,9,29,30,33
04/24/12,3,11,14,23,35
03/01/12,1,2,4,16,22
06/16/12,6,8,17,32,33
04/23/12,9,11,20,21,35
02/29/12,1,13,17,29,34
06/15/12,10,21,23,28,36
04/22/12,14,18,20,28,30
02/28/12,4,11,14,24,30
06/14/12,16,17,23,33,35
04/21/12,3,4,10,18,27
02/27/12,1,6,8,19,34
06/13/12,25,27,28,31,34
04/20/12,10,12,16,33,36
02/26/12,1,9,13,14,19
06/12/12,2,10,14,21,33
04/19/12,2,12,18,19,20
02/25/12,2,15,25,31,34
06/11/12,2,3,14,15,34
04/18/12,7,8,10,13,24
02/24/12,13,20,23,28,33
06/10/12,13,19,20,26,35
04/17/12,1,2,9,13,17
02/23/12,2,10,20,28,30
06/09/12,4,19,22,29,34
04/16/12,3,6,10,12,30
02/22/12,5,21,31,33,34
06/08/12,2,24,27,29,30
04/15/12,4,10,11,13,15
02/21/12,6,18,20,23,35
06/07/12,3,10,11,13,27
04/14/12,6,11,12,29,31
02/20/12,10,18,27,30,35
06/06/12,8,13,16,22,24
04/13/12,1,18,19,25,34
02/19/12,3,7,9,12,27
06/05/12,1,5,7,19,27
04/12/12,4,12,14,26,27
02/18/12,1,2,10,23,27
06/04/12,2,11,28,29,30
04/11/12,6,18,20,22,31
02/17/12,7,19,22,28,29
02/16/12,1,10,26,29,30
12/24/11,13,14,18,30,32
10/31/11,6,23,28,30,34
02/15/12,3,9,26,29,31
12/23/11,7,12,19,27,28
10/30/11,2,6,9,25,32
02/14/12,1,2,5,15,35
12/22/11,3,10,15,18,21
10/29/11,6,14,19,21,26
02/13/12,6,18,25,34,35
12/21/11,1,3,7,20,29
10/28/11,1,7,18,22,28
02/12/12,6,10,21,28,35
12/20/11,8,19,26,35,36
10/27/11,6,12,17,18,22
02/11/12,2,6,9,12,25
12/19/11,3,4,8,18,28
10/26/11,3,5,10,17,31
02/10/12,3,20,22,23,30
12/18/11,14,16,17,24,36
10/25/11,7,15,21,27,35
02/09/12,10,18,21,30,36
12/17/11,6,16,21,24,25
10/24/11,11,12,17,31,33
02/08/12,4,18,30,34,36
12/16/11,3,15,18,20,21
10/23/11,6,12,26,30,35
02/07/12,1,4,14,22,29
12/15/11,6,16,18,23,33
10/22/11,6,8,14,25,26
02/06/12,5,8,9,13,18
12/14/11,2,3,5,6,30
10/21/11,13,14,17,20,35
02/05/12,10,21,23,26,27
12/13/11,1,2,12,34,36
10/20/11,2,13,15,26,27
02/04/12,4,10,21,34,36
12/12/11,16,20,25,27,35
10/19/11,1,9,23,26,36
02/03/12,3,16,18,28,35
12/11/11,9,19,29,32,33
10/18/11,2,9,23,25,36
02/02/12,2,7,19,27,32
12/10/11,6,19,28,31,33
10/17/11,6,9,10,11,21
02/01/12,6,19,24,32,36
12/09/11,2,9,24,29,33
10/16/11,1,21,24,28,30
01/31/12,3,10,15,28,29
12/08/11,6,9,17,25,26
10/15/11,3,4,6,15,26
01/30/12,1,6,18,28,35
12/07/11,2,3,4,12,19
10/14/11,1,3,21,25,26
01/29/12,3,6,18,27,34
12/06/11,1,6,23,24,26
10/13/11,12,13,16,33,35
01/28/12,17,23,24,32,36
12/05/11,1,6,13,15,31
10/12/11,6,12,19,31,36
01/27/12,4,5,14,22,24
12/04/11,4,7,13,24,33
10/11/11,4,6,10,15,32
01/26/12,9,13,15,22,30
12/03/11,13,19,21,24,30
10/10/11,5,7,8,18,19
01/25/12,7,8,23,34,36
12/02/11,1,2,8,13,26
10/09/11,5,8,11,19,34
01/24/12,14,15,17,25,32
12/01/11,5,27,28,32,33
10/08/11,3,26,28,29,33
01/23/12,1,14,21,29,30
11/30/11,2,25,27,28,30
10/07/11,2,4,6,7,33
01/22/12,8,9,10,14,32
11/29/11,5,8,9,23,28
10/06/11,3,11,14,25,30
01/21/12,8,27,33,34,35
11/28/11,5,15,18,28,32
10/05/11,1,14,16,27,32
01/20/12,4,14,16,21,36
11/27/11,2,11,12,13,28
10/04/11,5,21,28,30,36
01/19/12,11,18,22,29,30
11/26/11,5,15,19,29,35
10/03/11,16,25,28,31,36
01/18/12,2,7,9,14,23
11/25/11,3,7,13,23,24
10/02/11,19,22,27,28,36
01/17/12,15,16,18,23,24
11/24/11,3,9,11,28,33
10/01/11,5,9,15,21,30
01/16/12,8,9,20,23,36
11/23/11,7,13,21,26,28
09/30/11,3,18,29,30,36
01/15/12,2,8,12,13,30
11/22/11,2,9,28,29,35
09/29/11,5,13,18,21,26
01/14/12,6,11,21,31,34
11/21/11,3,4,17,27,29
09/28/11,11,12,29,34,36
01/13/12,1,5,12,16,22
11/20/11,10,21,27,28,29
09/27/11,10,12,14,18,36
01/12/12,1,2,13,20,26
11/19/11,8,15,18,33,34
09/26/11,9,11,12,24,26
01/11/12,3,7,8,12,30
11/18/11,1,4,16,29,30
09/25/11,1,11,16,21,34
01/10/12,9,16,25,26,32
11/17/11,9,11,24,26,28
09/24/11,2,3,10,20,34
01/09/12,2,4,12,29,36
11/16/11,8,22,27,32,33
09/23/11,16,17,18,29,36
01/08/12,1,5,7,11,23
11/15/11,1,2,8,21,23
09/22/11,3,16,17,20,34
01/07/12,5,16,20,23,29
11/14/11,12,16,20,21,24
09/21/11,3,16,19,28,29
01/06/12,3,10,22,29,36
11/13/11,1,14,21,25,34
09/20/11,1,2,16,17,19
01/05/12,3,9,17,26,36
11/12/11,12,14,21,28,35
09/19/11,11,15,20,24,29
01/04/12,9,16,17,21,32
11/11/11,17,18,19,24,36
09/18/11,4,11,20,24,33
01/03/12,1,5,8,32,36
11/10/11,1,17,18,26,31
09/17/11,4,13,14,19,25
01/02/12,8,13,29,32,34
11/09/11,2,5,15,29,31
09/16/11,11,18,27,31,36
01/01/12,8,15,16,24,31
11/08/11,3,6,9,19,28
09/15/11,1,12,17,26,35
12/31/11,13,14,19,20,32
11/07/11,7,9,20,22,28
09/14/11,5,11,14,16,31
12/30/11,12,17,22,30,32
11/06/11,2,10,12,15,28
09/13/11,8,10,11,15,16
12/29/11,2,27,28,31,35
11/05/11,10,23,26,28,36
09/12/11,15,18,23,24,26
12/28/11,3,4,7,10,31
11/04/11,9,16,26,32,33
09/11/11,1,11,12,18,19
12/27/11,4,9,21,34,36
11/03/11,3,11,15,24,36
09/10/11,3,7,22,23,33
12/26/11,24,25,27,29,36
11/02/11,10,18,24,31,34
09/09/11,1,8,18,21,22
12/25/11,2,12,23,24,32
11/01/11,4,7,19,21,22
09/08/11,2,13,16,19,31
09/07/11,13,15,19,20,29
07/15/11,3,9,14,20,21
05/22/11,3,10,26,33,34
09/06/11,10,18,21,30,31
07/14/11,18,25,29,30,33
05/21/11,1,30,31,33,34
09/05/11,3,12,19,23,34
07/13/11,1,15,24,30,34
05/20/11,12,16,27,29,33
09/04/11,8,9,19,32,33
07/12/11,1,17,25,30,35
05/19/11,2,5,15,19,28
09/03/11,3,4,11,14,15
07/11/11,7,18,20,22,34
05/18/11,18,19,24,30,34
09/02/11,8,12,21,32,34
07/10/11,6,7,9,27,34
05/17/11,8,16,27,28,33
09/01/11,4,11,14,15,25
07/09/11,2,18,25,26,28
05/16/11,2,11,30,32,34
08/31/11,9,23,24,25,30
07/08/11,6,14,17,22,29
05/15/11,16,17,21,26,30
08/30/11,13,15,17,28,34
07/07/11,4,6,11,12,26
05/14/11,8,14,26,27,31
08/29/11,8,20,22,23,36
07/06/11,15,16,24,30,36
05/13/11,9,13,15,19,23
08/28/11,3,6,25,29,31
07/05/11,11,16,21,22,26
05/12/11,3,11,19,23,25
08/27/11,3,5,6,27,30
07/04/11,4,8,31,32,33
05/11/11,2,9,22,28,31
08/26/11,11,14,17,29,35
07/03/11,2,16,21,23,29
05/10/11,2,7,15,28,31
08/25/11,5,13,15,18,22
07/02/11,2,7,8,15,34
05/09/11,9,19,30,32,36
08/24/11,4,11,18,33,34
07/01/11,11,15,22,26,29
05/08/11,9,17,29,31,34
08/23/11,1,12,31,33,34
06/30/11,14,15,20,32,35
05/07/11,3,15,18,31,35
08/22/11,4,8,18,26,27
06/29/11,1,19,24,26,36
05/06/11,5,8,9,22,34
08/21/11,3,7,17,18,28
06/28/11,5,7,22,32,35
05/05/11,6,14,20,25,34
08/20/11,4,14,21,31,34
06/27/11,16,22,25,29,36
05/04/11,13,23,29,33,35
08/19/11,4,11,15,21,22
06/26/11,4,6,17,19,32
05/03/11,4,10,12,17,27
08/18/11,5,6,8,23,32
06/25/11,23,24,26,32,33
05/02/11,1,7,9,17,20
08/17/11,5,11,19,23,26
06/24/11,9,19,28,31,36
05/01/11,10,11,29,35,36
08/16/11,15,16,18,22,36
06/23/11,1,3,7,11,22
04/30/11,3,10,12,16,35
08/15/11,4,20,26,30,34
06/22/11,11,20,21,27,32
04/29/11,5,9,28,29,36
08/14/11,4,7,8,10,35
06/21/11,8,10,27,29,33
04/28/11,1,17,18,28,34
08/13/11,6,14,17,30,32
06/20/11,3,6,17,21,34
04/27/11,11,23,29,33,36
08/12/11,11,15,32,33,36
06/19/11,2,7,12,17,28
04/26/11,7,11,16,26,33
08/11/11,3,11,21,32,33
06/18/11,9,12,20,22,35
04/25/11,11,16,24,28,31
08/10/11,7,16,19,29,34
06/17/11,6,13,18,25,36
04/24/11,3,4,16,22,26
08/09/11,26,31,33,34,36
06/16/11,1,15,17,21,32
04/23/11,3,12,13,15,32
08/08/11,1,2,7,11,21
06/15/11,1,7,11,12,17
04/22/11,5,7,12,22,34
08/07/11,4,20,26,29,34
06/14/11,1,7,12,19,32
04/21/11,1,4,8,28,31
08/06/11,3,10,15,27,35
06/13/11,2,5,12,22,34
04/20/11,6,13,17,24,29
08/05/11,1,5,18,27,36
06/12/11,9,16,27,28,35
04/19/11,15,16,30,31,35
08/04/11,15,20,30,34,35
06/11/11,7,8,15,22,36
04/18/11,1,3,15,18,30
08/03/11,4,21,22,31,34
06/10/11,2,15,16,19,28
04/17/11,1,9,21,31,34
08/02/11,8,12,24,29,31
06/09/11,4,10,24,32,34
04/16/11,6,11,18,22,24
08/01/11,1,14,23,34,35
06/08/11,4,14,22,34,36
04/15/11,13,16,18,26,33
07/31/11,6,10,11,20,34
06/07/11,4,12,14,18,30
04/14/11,12,23,29,32,33
07/30/11,7,15,18,21,33
06/06/11,4,7,15,21,24
04/13/11,2,7,11,30,33
07/29/11,3,4,12,23,24
06/05/11,7,14,20,22,31
04/12/11,9,18,21,22,24
07/28/11,5,10,15,21,27
06/04/11,1,20,21,25,30
04/11/11,9,13,18,24,31
07/27/11,3,5,9,24,30
06/03/11,2,4,6,7,16
04/10/11,13,14,21,23,24
07/26/11,5,6,7,10,17
06/02/11,3,5,8,16,19
04/09/11,21,23,27,31,35
07/25/11,4,10,11,15,20
06/01/11,9,19,23,30,32
04/08/11,1,6,28,30,34
07/24/11,1,6,13,16,22
05/31/11,1,21,22,26,34
04/07/11,9,13,20,29,34
07/23/11,1,7,13,20,28
05/30/11,2,5,20,29,32
04/06/11,3,24,29,34,35
07/22/11,6,14,17,24,25
05/29/11,4,25,29,31,36
04/05/11,4,12,26,33,36
07/21/11,6,11,14,15,24
05/28/11,4,7,16,18,35
04/04/11,21,25,31,32,33
07/20/11,22,27,31,32,36
05/27/11,4,6,19,27,35
04/03/11,19,24,28,31,36
07/19/11,22,24,26,29,34
05/26/11,10,15,20,23,28
04/02/11,9,15,17,20,21
07/18/11,4,5,9,13,34
05/25/11,14,15,21,24,31
04/01/11,7,8,14,22,27
07/17/11,3,14,15,32,34
05/24/11,2,7,13,16,25
03/31/11,10,18,28,29,34
07/16/11,9,17,18,19,20
05/23/11,11,21,25,27,34
03/30/11,1,5,10,13,19
03/29/11,8,15,22,33,35
02/03/11,10,16,28,30,36
12/11/10,8,10,12,13,14
03/28/11,1,3,4,23,25
02/02/11,4,11,16,23,30
12/10/10,5,6,15,31,32
03/27/11,14,19,30,34,36
02/01/11,24,26,27,28,30
12/09/10,1,15,20,26,35
03/26/11,22,24,26,32,36
01/31/11,9,13,16,18,26
12/08/10,15,21,22,23,31
03/25/11,1,4,11,14,36
01/30/11,6,13,22,23,33
12/07/10,1,7,15,25,36
03/24/11,5,19,34,35,36
01/29/11,1,11,24,27,34
12/06/10,5,26,28,32,33
03/23/11,15,19,21,23,32
01/28/11,4,6,16,27,32
12/05/10,15,22,29,30,31
03/22/11,3,9,27,28,29
01/27/11,12,13,16,28,29
12/04/10,11,13,21,28,34
03/21/11,14,15,16,17,18
01/26/11,5,9,16,17,21
12/03/10,26,27,28,35,36
03/20/11,12,14,16,20,35
01/25/11,1,8,11,27,33
12/02/10,2,14,15,18,35
03/19/11,8,9,27,29,32
01/24/11,14,22,25,31,36
12/01/10,2,13,19,32,34
03/18/11,1,12,18,30,34
01/23/11,15,18,21,22,35
11/30/10,11,21,22,27,36
03/17/11,6,25,26,30,31
01/22/11,15,20,21,33,34
11/29/10,1,11,32,33,36
03/16/11,4,10,11,18,23
01/21/11,5,9,28,29,31
11/28/10,3,12,15,23,26
03/15/11,9,11,13,15,25
01/20/11,5,6,8,25,28
11/27/10,3,7,14,22,29
03/14/11,3,4,8,24,26
01/19/11,4,6,17,29,35
11/26/10,8,10,12,15,21
03/13/11,4,5,6,15,16
01/18/11,1,13,16,18,30
11/25/10,6,22,24,26,27
03/12/11,5,8,16,20,28
01/17/11,1,25,27,29,30
11/24/10,5,7,10,16,19
03/11/11,2,3,13,18,19
01/16/11,10,19,21,28,30
11/23/10,1,5,12,14,25
03/10/11,1,17,19,21,24
01/15/11,5,9,13,16,19
11/22/10,16,22,29,30,36
03/09/11,6,14,29,35,36
01/14/11,1,14,15,21,25
11/21/10,8,17,21,24,34
03/08/11,12,17,18,22,27
01/13/11,12,17,19,27,33
11/20/10,2,6,9,12,28
03/07/11,2,6,13,21,28
01/12/11,3,20,21,27,36
11/19/10,2,9,10,14,34
03/06/11,12,14,22,23,29
01/11/11,2,13,18,23,32
11/18/10,9,13,15,23,28
03/05/11,11,15,19,22,31
01/10/11,4,9,12,20,34
11/17/10,13,19,25,27,32
03/04/11,2,23,25,28,30
01/09/11,12,13,18,32,36
11/16/10,8,15,25,26,29
03/03/11,6,18,26,28,31
01/08/11,2,12,13,21,29
11/15/10,11,14,19,26,28
03/02/11,13,23,25,28,33
01/07/11,2,10,18,21,36
11/14/10,1,22,24,27,36
03/01/11,18,23,27,28,31
01/06/11,2,4,8,14,20
11/13/10,5,11,12,22,24
02/28/11,5,8,10,19,32
01/05/11,1,2,5,17,20
11/12/10,10,19,20,28,29
02/27/11,7,17,19,33,36
01/04/11,11,12,20,21,27
11/11/10,3,17,23,24,26
02/26/11,2,3,19,20,32
01/03/11,2,15,20,24,36
11/10/10,1,7,14,19,28
02/25/11,6,8,15,23,25
01/02/11,10,14,26,30,34
11/09/10,4,11,14,22,24
02/24/11,1,5,13,33,35
01/01/11,7,9,11,22,23
11/08/10,4,7,15,32,35
02/23/11,12,27,30,32,35
12/31/10,7,12,24,31,35
11/07/10,1,7,29,32,34
02/22/11,2,14,17,19,22
12/30/10,10,14,19,24,33
11/06/10,2,7,10,25,33
02/21/11,1,4,8,9,32
12/29/10,5,8,12,17,26
11/05/10,3,17,23,25,26
02/20/11,7,11,18,29,33
12/28/10,2,4,6,8,12
11/04/10,1,2,12,29,33
02/19/11,5,9,14,18,31
12/27/10,1,6,12,26,31
11/03/10,10,11,25,31,35
02/18/11,1,8,10,34,36
12/26/10,11,14,15,23,31
11/02/10,1,2,3,7,16
02/17/11,4,18,21,33,35
12/25/10,1,7,16,22,23
11/01/10,4,6,20,25,31
02/16/11,3,10,17,18,32
12/24/10,16,21,26,29,36
10/31/10,19,25,26,35,36
02/15/11,7,8,14,25,33
12/23/10,3,7,15,18,27
10/30/10,3,4,7,16,18
02/14/11,3,5,10,17,33
12/22/10,3,4,9,24,25
10/29/10,9,14,26,28,33
02/13/11,3,27,31,32,33
12/21/10,17,22,23,35,36
10/28/10,1,3,10,14,33
02/12/11,7,15,17,27,35
12/20/10,12,14,15,22,25
10/27/10,9,14,17,19,21
02/11/11,13,15,19,20,35
12/19/10,5,6,17,22,26
10/26/10,11,18,32,35,36
02/10/11,4,16,21,22,27
12/18/10,3,8,20,25,30
10/25/10,2,3,6,11,31
02/09/11,3,7,11,15,24
12/17/10,6,16,21,26,30
10/24/10,1,4,6,7,27
02/08/11,13,16,17,26,30
12/16/10,12,14,17,25,28
10/23/10,8,10,17,33,35
02/07/11,2,8,15,20,36
12/15/10,14,16,17,19,28
10/22/10,8,9,22,28,36
02/06/11,3,22,27,32,33
12/14/10,4,18,20,25,29
10/21/10,9,17,25,26,36
02/05/11,5,6,15,16,18
12/13/10,10,12,30,32,34
10/20/10,9,12,20,23,25
02/04/11,15,20,26,29,36
12/12/10,9,12,17,24,31
10/19/10,3,4,5,11,14
10/18/10,2,21,23,28,30
08/25/10,9,21,22,34,36
07/02/10,10,18,25,33,35
10/17/10,2,4,10,18,31
08/24/10,1,2,5,9,28
07/01/10,7,11,24,25,33
10/16/10,2,10,12,23,35
08/23/10,9,18,20,28,36
06/30/10,21,24,27,33,34
10/15/10,4,21,22,34,35
08/22/10,8,15,19,28,29
06/29/10,6,16,26,28,33
10/14/10,3,7,26,32,36
08/21/10,5,7,27,32,33
06/28/10,9,14,16,17,21
10/13/10,7,11,20,21,24
08/20/10,4,14,28,33,34
06/27/10,2,3,6,24,25
10/12/10,8,12,19,25,36
08/19/10,6,7,12,23,27
06/26/10,5,8,10,23,32
10/11/10,3,5,19,27,34
08/18/10,3,9,30,34,36
06/25/10,6,16,20,32,33
10/10/10,2,20,25,31,35
08/17/10,1,10,13,24,27
06/24/10,1,15,22,31,33
10/09/10,11,20,21,28,32
08/16/10,1,13,17,19,22
06/23/10,2,14,22,29,31
10/08/10,11,17,26,28,36
08/15/10,1,4,11,21,36
06/22/10,10,15,20,24,36
10/07/10,2,5,25,28,36
08/14/10,3,6,28,30,35
06/21/10,8,9,14,17,26
10/06/10,13,19,24,29,34
08/13/10,1,3,6,24,29
06/20/10,7,11,14,19,32
10/05/10,8,12,16,22,24
08/12/10,3,6,9,27,36
06/19/10,2,18,19,28,30
10/04/10,6,18,20,21,23
08/11/10,5,7,16,23,29
06/18/10,8,21,23,27,34
10/03/10,9,11,17,24,27
08/10/10,9,10,24,25,34
06/17/10,15,16,17,20,34
10/02/10,7,10,11,18,23
08/09/10,2,5,9,18,26
06/16/10,6,7,18,25,27
10/01/10,3,8,19,21,35
08/08/10,3,4,6,7,32
06/15/10,20,21,25,26,34
09/30/10,14,15,22,31,35
08/07/10,4,21,23,25,33
06/14/10,2,14,19,31,35
09/29/10,1,2,6,7,36
08/06/10,8,12,15,16,24
06/13/10,1,5,15,18,29
09/28/10,10,16,18,21,30
08/05/10,14,19,21,29,32
06/12/10,15,19,21,23,28
09/27/10,2,15,19,24,31
08/04/10,6,15,19,24,33
06/11/10,6,18,23,28,32
09/26/10,3,15,29,30,31
08/03/10,4,5,13,22,33
06/10/10,1,14,20,22,35
09/25/10,6,8,18,22,26
08/02/10,1,10,16,22,34
06/09/10,2,9,10,17,20
09/24/10,5,25,29,35,36
08/01/10,3,7,21,28,35
06/08/10,11,15,24,27,34
09/23/10,18,20,28,32,34
07/31/10,19,28,32,33,34
06/07/10,1,8,18,25,27
09/22/10,8,11,29,31,36
07/30/10,7,18,22,24,36
06/06/10,1,4,15,23,27
09/21/10,10,13,20,23,29
07/29/10,10,21,24,25,27
06/05/10,22,24,28,32,36
09/20/10,12,15,27,28,32
07/28/10,7,14,24,27,33
06/04/10,6,28,29,32,36
09/19/10,10,19,22,25,30
07/27/10,25,29,30,33,35
06/03/10,8,26,28,29,36
09/18/10,4,20,25,29,30
07/26/10,6,12,15,22,27
06/02/10,1,10,12,26,32
09/17/10,1,10,13,16,33
07/25/10,5,17,23,24,32
06/01/10,12,15,22,25,27
09/16/10,23,30,33,35,36
07/24/10,10,15,22,23,33
05/31/10,1,10,11,13,34
09/15/10,8,22,24,31,33
07/23/10,3,4,11,33,34
05/30/10,6,26,27,32,35
09/14/10,1,3,7,25,31
07/22/10,2,12,17,21,36
05/29/10,4,8,10,27,34
09/13/10,15,20,26,28,30
07/21/10,11,21,32,33,36
05/28/10,7,10,15,20,21
09/12/10,4,11,23,25,33
07/20/10,11,16,18,22,30
05/27/10,14,23,27,29,32
09/11/10,13,15,24,28,33
07/19/10,3,7,10,26,36
05/26/10,5,8,13,18,26
09/10/10,16,18,20,31,35
07/18/10,1,7,11,15,26
05/25/10,2,9,19,20,26
09/09/10,6,21,25,32,34
07/17/10,5,6,15,22,35
05/24/10,3,8,13,17,30
09/08/10,7,14,16,26,35
07/16/10,4,14,17,20,29
05/23/10,13,14,25,32,33
09/07/10,6,7,23,31,34
07/15/10,7,29,30,31,35
05/22/10,14,15,19,24,26
09/06/10,4,7,25,31,34
07/14/10,7,15,19,23,24
05/21/10,4,14,24,27,30
09/05/10,3,13,14,29,30
07/13/10,4,7,18,23,27
05/20/10,1,9,16,23,33
09/04/10,5,13,14,21,32
07/12/10,4,9,10,12,25
05/19/10,6,7,10,18,36
09/03/10,4,5,6,19,23
07/11/10,3,9,30,31,36
05/18/10,11,15,18,19,32
09/02/10,1,11,18,20,24
07/10/10,6,9,17,21,27
05/17/10,3,10,13,27,31
09/01/10,6,14,18,28,33
07/09/10,2,3,4,11,30
05/16/10,1,14,22,27,35
08/31/10,6,17,21,25,35
07/08/10,1,9,13,30,32
05/15/10,6,11,21,30,36
08/30/10,6,8,15,21,25
07/07/10,5,8,9,11,22
05/14/10,4,20,21,32,33
08/29/10,23,28,29,30,34
07/06/10,3,4,23,25,30
05/13/10,4,7,9,10,18
08/28/10,9,11,22,31,33
07/05/10,1,6,15,23,26
05/12/10,4,13,17,26,32
08/27/10,1,2,9,10,33
07/04/10,1,6,17,31,35
05/11/10,2,18,26,32,34
08/26/10,3,12,14,34,35
07/03/10,5,7,14,17,36
05/10/10,5,14,15,16,23
05/09/10,16,17,31,33,35
03/16/10,4,18,28,31,36
01/21/10,3,10,13,33,34
05/08/10,1,2,11,26,27
03/15/10,5,12,18,24,28
01/20/10,2,8,10,22,29
05/07/10,4,9,19,28,34
03/14/10,2,12,21,22,33
01/19/10,1,2,7,11,14
05/06/10,4,8,22,29,35
03/13/10,4,7,13,14,35
01/18/10,2,6,9,13,17
05/05/10,6,7,10,11,27
03/12/10,5,6,20,26,31
01/17/10,27,28,30,31,32
05/04/10,1,5,9,11,17
03/11/10,7,8,23,29,30
01/16/10,12,18,22,28,29
05/03/10,3,8,9,12,16
03/10/10,11,16,18,22,31
01/15/10,1,12,18,19,32
05/02/10,1,8,23,24,30
03/09/10,7,12,15,20,33
01/14/10,2,5,15,23,25
05/01/10,7,9,14,18,27
03/08/10,9,10,13,19,27
01/13/10,3,18,20,22,23
04/30/10,1,10,22,29,33
03/07/10,1,4,8,24,25
01/12/10,9,11,16,32,35
04/29/10,15,28,29,32,35
03/06/10,8,18,22,24,31
01/11/10,5,9,25,31,35
04/28/10,2,4,18,19,20
03/05/10,2,6,8,12,17
01/10/10,3,8,30,33,36
04/27/10,6,20,24,32,36
03/04/10,3,8,13,21,33
01/09/10,4,9,16,33,36
04/26/10,1,2,6,29,36
03/03/10,3,24,26,29,31
01/08/10,2,24,25,27,32
04/25/10,3,14,19,21,36
03/02/10,3,4,8,15,35
01/07/10,3,10,26,28,35
04/24/10,8,9,10,19,29
03/01/10,22,27,31,34,35
01/06/10,2,12,16,33,35
04/23/10,9,15,20,29,36
02/28/10,12,21,28,32,34
01/05/10,6,14,26,31,34
04/22/10,7,11,13,29,36
02/27/10,1,6,12,16,27
01/04/10,5,10,11,23,33
04/21/10,15,23,24,27,28
02/26/10,3,6,17,22,33
01/03/10,3,7,18,25,34
04/20/10,6,10,15,24,26
02/25/10,2,13,17,23,24
01/02/10,13,16,27,28,29
04/19/10,2,15,17,34,36
02/24/10,6,9,10,11,16
01/01/10,14,26,30,31,32
04/18/10,13,23,27,33,36
02/23/10,6,12,13,14,35
12/31/09,1,4,8,23,31
04/17/10,10,16,22,24,31
02/22/10,8,24,28,30,31
12/30/09,4,14,15,28,30
04/16/10,6,22,26,32,34
02/21/10,2,9,24,28,35
12/29/09,1,17,19,26,27
04/15/10,4,15,18,19,22
02/20/10,4,6,7,20,31
12/28/09,3,11,28,30,31
04/14/10,5,6,7,16,34
02/19/10,1,2,6,7,10
12/27/09,2,8,18,28,32
04/13/10,2,14,22,23,26
02/18/10,4,16,19,20,33
12/26/09,2,9,13,26,29
04/12/10,1,9,19,23,32
02/17/10,4,7,9,21,23
12/25/09,3,7,9,15,21
04/11/10,3,9,15,20,23
02/16/10,13,16,18,19,26
12/24/09,6,7,15,18,32
04/10/10,6,10,24,28,34
02/15/10,10,14,25,29,33
12/23/09,5,23,28,29,31
04/09/10,13,21,25,28,36
02/14/10,8,11,17,26,32
12/22/09,1,2,5,8,36
04/08/10,10,12,18,27,33
02/13/10,9,15,17,28,32
12/21/09,8,12,18,25,29
04/07/10,5,8,11,12,36
02/12/10,12,19,22,27,34
12/20/09,1,2,6,10,36
04/06/10,4,12,25,26,34
02/11/10,3,5,17,18,19
12/19/09,8,11,17,24,36
04/05/10,3,4,12,13,24
02/10/10,2,4,6,11,26
12/18/09,2,14,26,30,36
04/04/10,1,6,13,21,29
02/09/10,3,21,23,25,34
12/17/09,5,7,9,13,33
04/03/10,3,13,20,21,27
02/08/10,2,15,16,19,26
12/16/09,6,8,10,16,33
04/02/10,4,9,10,26,28
02/07/10,10,15,18,21,23
12/15/09,3,19,25,27,33
04/01/10,5,18,21,27,34
02/06/10,18,21,31,32,36
12/14/09,3,11,12,13,16
03/31/10,11,14,20,22,34
02/05/10,8,12,30,32,33
12/13/09,8,12,17,25,26
03/30/10,2,5,12,20,33
02/04/10,4,14,23,35,36
12/12/09,5,8,14,30,34
03/29/10,4,6,25,31,32
02/03/10,9,13,20,27,28
12/11/09,6,8,21,24,35
03/28/10,1,16,19,26,28
02/02/10,10,13,19,30,35
